time,high,low,open,volumefrom,volumeto,close
1744776000,83777.8,83396.63,83686.23,362.81,30312216.44,83577.58
1744772400,83931.48,83655.79,83881.99,286.76,24035849.77,83686.23
1744768800,83909.38,83583.2,83625.21,549.84,46060095.2,83881.99
1744765200,83642.57,83094.96,83143.33,839.19,69996234.71,83625.21
1744761600,83682.54,83131.04,83638.17,981.76,81862472.62,83143.33
1744758000,83854.15,83596.04,83832.2,793.32,66394331.32,83638.17
1744754400,84179.98,83691.04,84179.97,781.93,65619748.82,83832.2
1744750800,84227.7,83889.39,84020.0,383.76,32262364.85,84179.97
1744747200,84202.62,83813.54,83994.77,591.03,49648074.53,84020.0
1744743600,84220.66,83899.45,84199.37,1055.53,88732688.12,83994.77
1744740000,84600.58,84151.89,84483.44,993.28,83802676.24,84199.37
1744736400,85002.19,84424.69,84851.68,801.61,67941868.18,84483.44
1744732800,85141.7,84782.98,84910.5,729.46,61979469.32,84851.68
1744729200,85385.78,84631.27,85152.78,1100.22,93570088.53,84910.5
1744725600,85982.54,84846.14,85594.4,2770.76,236378651.6,85152.78
1744722000,86473.18,85526.17,85813.4,2046.32,175934478.4,85594.4
1744718400,85816.05,85442.59,85584.02,508.15,43501246.13,85813.4
1744714800,85669.23,85359.29,85640.86,378.65,32374697.62,85584.02
1744711200,85992.45,85449.08,85975.15,371.14,31797794.65,85640.86
1744707600,85975.5,85604.09,85836.63,344.91,29605756.86,85975.15
1744704000,85973.61,85669.33,85738.5,542.46,46563269.13,85836.63
1744700400,85766.21,85381.25,85383.75,327.54,28048462.18,85738.5
1744696800,85671.78,85350.09,85538.4,298.8,25546900.95,85383.75
1744693200,85850.71,85481.09,85483.3,472.64,40482047.09,85538.4
1744689600,85510.79,85152.94,85366.46,326.77,27881377.26,85483.3
1744686000,85397.37,85071.44,85221.49,595.79,50781130.09,85366.46
1744682400,85279.54,84692.63,84956.63,635.82,54022649.33,85221.49
1744678800,85119.62,84537.08,84916.82,713.16,60541461.04,84956.63
1744675200,84942.12,84352.96,84575.75,646.93,54776644.3,84916.82
1744671600,84760.82,84420.22,84506.56,396.26,33517836.19,84575.75
1744668000,84738.73,84431.02,84707.93,552.26,46709882.9,84506.56
1744664400,84963.72,84448.45,84851.48,536.68,45459916.21,84707.93
1744660800,84967.98,84540.02,84902.91,1028.09,87124352.35,84851.48
1744657200,85209.81,84781.4,84989.95,1687.97,143491448.83,84902.91
1744653600,85065.92,84691.48,84865.88,1185.08,100633859.44,84989.95
1744650000,84891.05,84212.84,84342.76,1418.92,119920015.49,84865.88
1744646400,84666.02,83852.26,84096.05,1597.67,134687593.78,84342.76
1744642800,85457.23,83719.44,85423.59,2490.46,210454554.78,84096.05
1744639200,85796.21,84251.63,84360.92,2542.45,216371606.37,85423.59
1744635600,85263.67,84058.77,85115.72,2170.79,183716003.63,84360.92
1744632000,85209.88,84750.45,84914.71,740.53,62940204.87,85115.72
1744628400,84945.03,84495.5,84647.82,460.15,39014279.68,84914.71
1744624800,84803.44,84303.72,84434.83,422.29,35716873.78,84647.82
1744621200,84883.3,84242.35,84748.08,353.64,29890717.7,84434.83
1744617600,84938.63,84436.73,84562.49,522.04,44206198.99,84748.08
1744614000,84754.59,84209.64,84604.81,280.38,23689595.69,84562.49
1744610400,84624.57,84272.87,84547.26,283.71,23957183.23,84604.81
1744606800,84967.38,84325.35,84849.45,307.28,25982978.36,84547.26
1744603200,85070.99,84407.2,84543.6,363.84,30832620.17,84849.45
1744599600,85104.31,84439.23,85096.1,898.44,76145625.83,84543.6
1744596000,85487.64,84017.76,84206.32,1424.2,121009296.44,85096.1
1744592400,84636.91,84061.91,84300.12,832.01,70212460.88,84206.32
1744588800,85091.21,83667.03,83730.92,1623.46,137214115.9,84300.12
1744585200,83810.68,83151.25,83311.02,708.29,59130228.15,83730.92
1744581600,83839.35,83148.06,83578.76,797.64,66533054.84,83311.02
1744578000,83784.7,83019.76,83476.35,1160.03,96706091.73,83578.76
1744574400,84397.65,83149.98,83954.33,1267.34,106182382.22,83476.35
1744570800,84711.46,83039.82,84709.04,1441.26,120861623.33,83954.33
1744567200,84927.21,84517.94,84753.16,545.68,46233165.12,84709.04
1744563600,84972.18,84171.91,84202.33,960.22,81326787.33,84753.16
1744560000,84384.86,83811.39,83819.5,777.25,65414874.94,84202.33
1744556400,84057.36,83644.96,84056.97,539.01,45163547.58,83819.5
1744552800,84113.12,83462.69,83559.3,874.76,73356469.9,84056.97
1744549200,84572.79,83465.54,84419.55,1029.39,86491935.71,83559.3
1744545600,84652.65,84226.9,84494.42,569.5,48069709.08,84419.55
1744542000,84732.85,84204.87,84672.38,357.38,30169320.35,84494.42
1744538400,84916.92,84508.84,84886.46,266.4,22563244.98,84672.38
1744534800,84920.61,84493.64,84641.33,211.23,17896107.62,84886.46
1744531200,84658.66,84272.16,84410.93,255.86,21604619.53,84641.33
1744527600,84750.18,84410.93,84600.84,146.66,12408850.16,84410.93
1744524000,84819.84,84448.16,84497.64,198.6,16811906.58,84600.84
1744520400,84781.39,84391.2,84592.44,343.62,29062645.28,84497.64
1744516800,85417.93,84479.43,85414.24,676.84,57444065.57,84592.44
1744513200,85689.6,85226.29,85279.84,566.01,48342922.87,85414.24
1744509600,85399.69,84728.93,85253.37,923.27,78508782.47,85279.84
1744506000,86079.47,85131.36,85489.01,1186.34,101540205.31,85253.37
1744502400,85546.13,85010.92,85272.12,508.34,43364868.73,85489.01
1744498800,85413.3,85167.85,85335.31,345.11,29433605.49,85272.12
1744495200,85689.51,85327.99,85371.87,294.71,25198940.31,85335.31
1744491600,85559.01,85265.13,85507.43,682.99,58326987.7,85371.87
1744488000,85899.74,84882.0,84928.76,1080.11,92285522.22,85507.43
1744484400,85243.15,84832.05,85157.34,629.91,53558980.35,84928.76
1744480800,85176.38,84727.36,84733.87,494.53,42019264.82,85157.34
1744477200,84834.14,84402.03,84635.36,617.9,52294779.43,84733.87
1744473600,85171.82,84559.76,84986.39,766.93,65082638.34,84635.36
1744470000,85379.27,84621.39,84818.98,1245.76,105951437.2,84986.39
1744466400,85223.32,84289.06,84430.47,1934.18,164028110.09,84818.98
1744462800,84642.49,83545.1,83796.84,1601.61,134680470.87,84430.47
1744459200,83888.26,83448.22,83497.91,483.42,40460964.0,83796.84
1744455600,83609.57,83393.81,83393.82,205.92,17193973.34,83497.91
1744452000,83529.05,83275.67,83527.18,245.61,20478900.47,83393.82
1744448400,83739.92,83401.89,83579.54,204.38,17067116.71,83527.18
1744444800,83988.23,83468.55,83694.56,313.97,26277055.71,83579.54
1744441200,83786.64,83470.74,83537.49,237.32,19845823.36,83694.56
1744437600,83742.72,83301.58,83301.6,274.68,22949957.28,83537.49
1744434000,83465.67,83166.92,83178.44,161.18,13432829.88,83301.6
1744430400,83410.07,82838.7,82950.65,451.33,37514333.46,83178.44
1744426800,83110.2,82766.93,82784.05,397.92,33011934.3,82950.65
1744423200,83265.4,82784.05,83180.8,475.64,39516629.75,82784.05
1744419600,83411.01,83125.26,83334.44,404.87,33697904.69,83180.8
1744416000,83526.44,83221.59,83386.0,630.8,52587282.96,83334.44
1744412400,83524.43,83126.28,83385.58,468.36,39020208.75,83386.0
1744408800,83673.51,83282.53,83642.18,434.92,36299461.31,83385.58
1744405200,84266.51,83615.13,83825.26,848.93,71210393.13,83642.18
1744401600,83997.21,83682.65,83829.42,753.49,63184149.07,83825.26
1744398000,83931.43,83539.88,83583.63,1221.97,102384171.48,83829.42
1744394400,84183.69,83489.06,83903.15,1827.28,153285202.5,83583.63
1744390800,84013.16,82661.49,82757.55,2672.37,222967934.6,83903.15
1744387200,82984.32,81972.68,82478.04,1645.86,135896479.48,82757.55
1744383600,82656.47,81672.52,81851.41,1876.75,154218629.98,82478.04
1744380000,82897.25,81298.65,82897.25,3128.26,256849954.0,81851.41
1744376400,83286.91,81790.89,82072.63,2499.68,206404344.63,82897.25
1744372800,82474.19,81790.78,82084.09,1363.2,111974847.87,82072.63
1744369200,82856.96,81981.35,82667.22,867.74,71483613.66,82084.09
1744365600,82941.41,82261.48,82389.64,1065.48,88000833.9,82667.22
1744362000,82394.47,81403.43,81577.81,882.4,72348875.81,82389.64
1744358400,81852.62,80750.79,81223.91,1232.98,100341809.9,81577.81
1744354800,81389.54,80813.4,81054.1,381.36,30952803.17,81223.91
1744351200,81278.29,80776.66,80776.92,449.19,36412406.24,81054.1
1744347600,80864.24,80473.34,80849.9,408.38,32935718.79,80776.92
1744344000,81050.83,80681.11,80796.68,539.01,43572505.52,80849.9
1744340400,80852.44,80246.7,80249.81,750.38,60459740.36,80796.68
1744336800,80773.61,80115.68,80393.12,1313.41,105651167.17,80249.81
1744333200,80401.76,78966.12,78992.44,1455.38,116080104.76,80393.12
1744329600,79701.89,78924.27,79554.96,1262.72,100251602.32,78992.44
1744326000,79696.6,79340.02,79652.04,657.76,52313718.72,79554.96
1744322400,79871.34,79509.23,79672.22,354.29,28244929.53,79652.04
1744318800,79987.84,79638.23,79861.06,386.42,30834417.91,79672.22
1744315200,79898.86,79521.5,79583.24,725.13,57810431.13,79861.06
1744311600,79972.93,79257.29,79444.62,1955.94,155562710.55,79583.24
1744308000,79830.87,79168.1,79272.56,1841.86,146445763.28,79444.62
1744304400,79616.74,78557.66,79397.93,3105.99,245584765.85,79272.56
1744300800,79620.95,78405.82,78699.84,3035.68,239675993.0,79397.93
1744297200,81286.17,78573.22,81216.15,3663.93,292091430.78,78699.84
1744293600,81778.83,80579.97,80817.49,2509.98,203830539.61,81216.15
1744290000,81896.92,80730.7,81666.68,2666.35,216759445.37,80817.49
1744286400,82374.98,81422.58,81834.77,2621.27,214548510.53,81666.68
1744282800,81892.18,81461.06,81721.94,537.94,43974983.84,81834.77
1744279200,82100.12,81528.49,82017.47,721.57,59053709.57,81721.94
1744275600,82056.86,81326.52,81523.06,469.54,38376385.71,82017.47
1744272000,81811.63,81413.68,81576.06,372.99,30440829.39,81523.06
1744268400,82209.37,81285.59,82129.15,556.17,45422988.14,81576.06
1744264800,82313.33,81820.72,82141.29,318.09,26097731.06,82129.15
1744261200,82205.57,81901.1,81990.38,375.94,30860835.65,82141.29
1744257600,82037.95,81624.17,81739.3,473.29,38718309.68,81990.38
1744254000,82196.35,81449.58,82177.19,1192.55,97463891.91,81739.3
1744250400,82532.4,82171.94,82217.46,698.87,57549891.87,82177.19
1744246800,82565.38,82197.45,82314.05,876.59,72231463.47,82217.46
1744243200,82710.13,82040.98,82587.03,1243.99,102424144.48,82314.05
1744239600,83145.68,82522.02,83045.92,1068.55,88503180.6,82587.03
1744236000,83469.48,82946.73,83271.71,1167.28,97170000.98,83045.92
1744232400,83574.06,82843.08,83179.24,1954.02,162646992.63,83271.71
1744228800,83231.74,81993.13,82297.85,2670.14,220381011.22,83179.24
1744225200,82556.33,81730.53,81759.01,3629.24,298395629.95,82297.85
1744221600,82977.63,81666.34,82183.66,6651.41,547561395.57,81759.01
1744218000,82261.0,77614.68,78206.19,11649.18,937772288.18,82183.66
1744214400,78286.49,77070.85,77193.51,2099.8,163230654.98,78206.19
1744210800,77568.88,76772.36,76796.58,2047.93,158194037.74,77193.51
1744207200,78250.45,76723.07,77639.7,3865.21,299617590.59,76796.58
1744203600,77789.74,76661.51,76714.89,3270.74,252527296.66,77639.7
1744200000,77009.27,75992.9,76197.51,1983.87,151600458.76,76714.89
1744196400,77148.2,75737.14,77136.99,3137.63,239362133.74,76197.51
1744192800,77527.18,76913.43,77445.83,792.42,61219921.55,77136.99
1744189200,77506.5,77135.11,77261.15,766.8,59271921.43,77445.83
1744185600,77840.39,77046.05,77663.26,676.7,52327690.76,77261.15
1744182000,77906.94,76769.88,76779.42,2113.91,163857144.65,77663.26
1744178400,77277.99,76659.28,76673.91,806.08,62024908.88,76779.42
1744174800,76791.11,76155.92,76359.79,739.83,56604550.09,76673.91
1744171200,76834.93,74934.14,75010.1,1710.26,129742025.74,76359.79
1744167600,75802.68,74960.63,75601.38,1539.61,116199815.37,75010.1
1744164000,76378.69,75508.31,76020.76,1904.89,144682707.82,75601.38
1744160400,76527.88,74569.86,76449.62,4539.74,342203880.3,76020.76
1744156800,76791.81,75857.08,76255.1,2067.93,158035620.17,76449.62
1744153200,76722.72,76232.41,76656.0,1143.33,87369085.17,76255.1
1744149600,77060.33,76181.24,77034.08,1248.37,95607154.2,76656.0
1744146000,77208.4,76667.2,77052.55,705.89,54315445.14,77034.08
1744142400,77137.56,76538.65,76754.35,1613.85,123983429.69,77052.55
1744138800,77299.35,76251.65,77195.98,3831.33,293820095.37,76754.35
1744135200,77929.31,77029.06,77287.07,2645.39,204762824.92,77195.98
1744131600,77498.66,76493.86,77359.75,4773.81,367455456.94,77287.07
1744128000,78488.71,77302.69,78469.21,3381.2,263001512.2,77359.75
1744124400,78819.27,78142.92,78445.98,2518.54,197503697.79,78469.21
1744120800,80226.89,78440.68,79869.22,3424.81,272078493.28,78445.98
1744117200,80342.34,79350.99,79809.07,2976.07,237785738.79,79869.22
1744113600,80102.82,79552.15,79955.85,1257.2,100375285.76,79809.07
1744110000,80036.41,78954.04,78982.59,1032.66,82076989.37,79955.85
1744106400,79145.02,78804.12,78885.04,504.71,39861497.94,78982.59
1744102800,79190.24,78843.78,79137.34,504.2,39837905.08,78885.04
1744099200,79490.13,78921.1,79465.46,612.5,48460918.43,79137.34
1744095600,79679.57,79205.45,79432.04,664.85,52805165.08,79465.46
1744092000,79847.94,79242.73,79847.59,511.47,40653909.76,79432.04
1744088400,80289.69,79515.89,80280.45,478.3,38144061.98,79847.59
1744084800,80386.32,79842.44,79887.67,514.58,41229400.86,80280.45
1744081200,80179.69,79742.33,79919.35,833.74,66655678.78,79887.67
1744077600,80835.83,79875.56,80578.08,1173.33,94315913.87,79919.35
1744074000,80768.52,78760.03,78997.87,1849.01,147636641.49,80578.08
1744070400,79567.07,78972.11,79143.06,1198.68,95024518.98,78997.87
1744066800,80058.86,79071.1,79937.41,1053.47,83817166.89,79143.06
1744063200,80186.51,79149.63,79197.9,936.95,74700919.56,79937.41
1744059600,79538.54,78652.91,78916.62,822.81,65079714.28,79197.9
1744056000,79093.12,78064.4,78080.64,1513.92,119060787.81,78916.62
1744052400,78914.35,77983.15,78453.57,3081.31,241552994.33,78080.64
1744048800,79320.21,78250.63,79031.6,3091.33,243690140.84,78453.57
1744045200,79152.31,77385.36,77387.56,4016.77,315003344.92,79031.6
1744041600,78536.04,77278.3,78441.21,3837.76,299610241.03,77387.56
1744038000,79323.77,77553.43,79002.31,6090.66,477606597.18,78441.21
1744034400,81172.27,77853.67,78308.67,12421.92,981994455.81,79002.31
1744030800,78419.93,75747.25,77277.26,6129.04,471297537.82,78308.67
1744027200,77592.32,76371.91,76641.56,3137.38,241675816.15,77277.26
1744023600,77352.57,76400.44,76946.74,1078.26,82893047.39,76641.56
1744020000,77514.33,76108.2,76232.41,2168.11,167036635.8,76946.74
1744016400,76740.21,75705.75,76205.52,1565.19,119315568.32,76232.41
1744012800,76769.01,75016.55,75041.85,2002.15,152285563.03,76205.52
1744009200,75382.06,74426.93,74721.88,2524.37,189212968.88,75041.85
1744005600,77217.69,74495.83,76878.01,4632.53,349707929.64,74721.88
1744002000,77440.51,76598.4,76922.3,1385.59,106671806.78,76878.01
1743998400,77922.49,76604.62,77660.75,2070.29,159533019.77,76922.3
1743994800,78450.66,77312.99,78390.1,1487.98,115948127.61,77660.75
1743991200,79163.29,78342.84,79098.39,1254.26,98749946.64,78390.1
1743987600,79295.22,78265.68,78273.81,2498.46,196938451.49,79098.39
1743984000,78451.02,77364.78,78365.57,2479.2,193117001.14,78273.81
1743980400,78611.37,77079.93,77979.07,3838.42,298454041.84,78365.57
1743976800,79055.58,77752.8,78903.5,5612.03,440905762.71,77979.07
1743973200,79611.73,78683.98,78816.47,1823.1,144233302.73,78903.5
1743969600,79839.26,78529.32,79580.74,2494.93,197424649.59,78816.47
1743966000,79790.87,78794.63,79034.88,2668.92,211848206.91,79580.74
1743962400,80776.58,78638.47,80776.23,5216.2,415622025.29,79034.88
1743958800,81949.5,80546.74,81949.5,2847.08,231285194.59,80776.23
1743955200,82527.08,81913.18,82523.93,781.11,64202428.46,81949.5
1743951600,82779.63,82374.31,82628.33,412.73,34072432.13,82523.93
1743948000,82739.33,82201.74,82271.45,664.38,54771750.91,82628.33
1743944400,82787.77,82204.71,82655.27,682.26,56273014.66,82271.45
1743940800,82929.31,82611.6,82804.66,359.09,29719677.15,82655.27
1743937200,82869.26,82630.06,82823.17,167.9,13887746.07,82804.66
1743933600,83033.08,82685.84,83029.75,231.76,19190462.39,82823.17
1743930000,83123.27,82897.49,82991.19,96.68,8025495.38,83029.75
1743926400,83009.1,82691.63,82998.08,222.24,18415924.2,82991.19
1743922800,83160.36,82998.08,83096.09,204.02,16945121.9,82998.08
1743919200,83436.42,83096.08,83423.04,140.44,11691077.33,83096.09
1743915600,83502.86,83310.57,83472.45,129.14,10775569.01,83423.04
1743912000,83474.05,83213.43,83314.41,142.93,11911721.7,83472.45
1743908400,83372.02,83149.72,83273.6,199.42,16602782.14,83314.41
1743904800,83464.41,83256.45,83408.72,179.94,15002410.38,83273.6
1743901200,83756.1,83405.08,83495.06,315.62,26366155.62,83408.72
1743897600,83578.18,83401.04,83503.37,323.54,27005029.1,83495.06
1743894000,83631.71,83115.38,83161.46,356.79,29727082.83,83503.37
1743890400,83181.58,82892.85,82892.85,227.24,18871758.46,83161.46
1743886800,83196.78,82883.61,83048.21,298.26,24770901.66,82892.85
1743883200,83083.46,82809.81,82828.87,285.79,23711467.73,83048.21
1743879600,83111.88,82755.34,83016.22,241.74,20050350.9,82828.87
1743876000,83075.45,82829.18,82844.95,329.54,27343101.28,83016.22
1743872400,82920.89,82659.67,82716.18,238.45,19749401.97,82844.95
1743868800,82793.39,82576.62,82587.24,277.7,22961328.88,82716.18
1743865200,82892.52,82357.52,82892.49,638.75,52768619.82,82587.24
1743861600,82995.26,82653.31,82728.19,530.29,43933655.29,82892.49
1743858000,83309.9,82510.56,83253.26,733.94,60765907.88,82728.19
1743854400,83531.77,83108.44,83435.51,310.4,25859659.14,83253.26
1743850800,83667.8,83422.13,83621.0,259.19,21665577.15,83435.51
1743847200,83867.46,83557.52,83805.77,115.19,9640734.55,83621.0
1743843600,83821.27,83488.21,83492.38,196.46,16439064.1,83805.77
1743840000,83617.07,83342.13,83491.28,156.66,13080411.25,83492.38
1743836400,83529.95,83340.61,83446.51,139.4,11628143.07,83491.28
1743832800,83697.99,83311.8,83665.45,245.89,20526484.38,83446.51
1743829200,83833.68,83610.8,83658.47,111.41,9329034.69,83665.45
1743825600,83836.41,83587.82,83606.04,212.94,17824685.28,83658.47
1743822000,83945.05,83603.44,83941.86,293.62,24589263.81,83606.04
1743818400,84061.34,83778.4,83952.58,360.79,30279388.52,83941.86
1743814800,84230.44,83759.94,83759.96,483.21,40599774.82,83952.58
1743811200,83860.22,83405.94,83860.21,435.01,36381191.95,83759.96
1743807600,84074.35,83617.39,84031.05,378.43,31720440.34,83860.21
1743804000,84238.44,83995.53,84154.73,238.1,20022692.65,84031.05
1743800400,84415.43,83910.49,84129.5,481.1,40490932.39,84154.73
1743796800,84247.82,83458.27,83976.37,1022.44,85783364.7,84129.5
1743793200,84427.47,83751.28,83948.4,1696.46,142699078.28,83976.37
1743789600,84556.5,83705.02,84429.62,1985.86,166845255.79,83948.4
1743786000,84578.91,82909.28,83350.05,2830.78,237172168.47,84429.62
1743782400,83511.44,82696.26,82824.23,2524.52,209872354.07,83350.05
1743778800,83672.01,82433.72,82531.85,3787.24,314889018.97,82824.23
1743775200,83472.75,81797.08,83321.56,4359.96,360017725.08,82531.85
1743771600,83457.93,82104.43,82841.01,3846.06,318057306.53,83321.56
1743768000,83071.78,82190.85,82663.6,3659.51,302206869.56,82841.01
1743764400,82758.95,81648.68,82558.3,1943.75,159726124.98,82663.6
1743760800,84687.87,82413.17,84577.23,2590.9,215624736.9,82558.3
1743757200,84716.02,84127.61,84408.27,608.67,51394388.74,84577.23
1743753600,84636.97,83982.6,83982.6,1029.17,86841268.75,84408.27
1743750000,83995.21,83026.7,83026.71,750.49,62762532.5,83982.6
1743746400,83228.24,83015.52,83170.47,298.59,24826341.98,83026.71
1743742800,83178.59,82617.48,82694.98,333.29,27653511.79,83170.47
1743739200,82891.8,82584.07,82791.21,384.86,31844429.27,82694.98
1743735600,83028.67,82666.63,82877.44,371.55,30768938.04,82791.21
